Ship To,Customer Name,Customer Part.,Mfr,Item No,Order Number,Date Ordered,Date Required,Qty Required,Qty Allocated,Current Customer Commit,Current Commit Date,Resale Price,Value USD,Value Alloc USD,LeadTime,Product Type,MPQ,Class,Usage Last Month,Usage 2 Mths ago,Usage 3 Mths ago,Total PBO Qty,Country Of Origin,Weight(grams),Stock Asia,Stock Asia Available,Stock Canada,Stock Canada Available,Stock Europe,Stock Europe Available,Stock US,Stock US Available,Business Unit
JS005B00,JABIL VIETNAM CO. LTD.,P1107073,DIO,2133810,BIM-JABIL VN-SMCI,12/01/2022,01/01/2030,10000,10000,Bond Fully Allocated,Bond Fully Allocated,0.0497,497.0,497.0,8,L,5000,16,0,10000,5000,40000,CN,920.0,45000,20000,0,0,0,0,0,0,ANALOG
JS080200,JABIL VIETNAM CO. LTD.,ECMP000463,MCP,6171479,1852099293,12/04/2022,11/03/2023,9000,0,"6000 units - 2023/11/30;
3000 units - 2023/12/26",2023/12/26,0.135,1215.0,0.0,52,N,3000,4G,0,0,0,54000,0,544.0,0,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,P1126950,DIO,1088157,4510104262,12/05/2022,11/04/2023,12000,0,"Qty:6000 - Part-Man-Alloc-ATS;
6000 units - 2023/12/04",2023/12/04,0.07,840.0,0.0,8,C,3000,09,0,0,333000,240000,CN,1200.0,21000,15000,0,0,3000,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1126950,DIO,1088157,4510104263,12/05/2022,11/11/2023,12000,0,"6000 units - 2023/12/18;
6000 units - 2023/12/18",2023/12/18,0.07,840.0,0.0,8,C,3000,09,0,0,333000,240000,CN,1200.0,21000,15000,0,0,3000,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1126950,DIO,1088157,4510104264,12/05/2022,11/18/2023,9000,0,9000 units - 2023/12/18,2023/12/18,0.07,630.0,0.0,8,C,3000,09,0,0,333000,240000,CN,900.0,21000,15000,0,0,3000,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1126950,DIO,1088157,4510104265,12/05/2022,11/25/2023,12000,0,12000 units - 2023/12/18,2023/12/18,0.07,840.0,0.0,8,C,3000,09,0,0,333000,240000,CN,1200.0,21000,15000,0,0,3000,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1126950,DIO,1088157,4510104266,12/05/2022,12/02/2023,12000,0,"6000 units - 2023/12/25;
3000 units - 2024/01/01;
3000 units - 2024/01/01",2024/01/01,0.07,840.0,0.0,8,C,3000,09,0,0,333000,240000,CN,1200.0,21000,15000,0,0,3000,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,CA760-00304-LC,DIO,8118874,4510104439,12/05/2022,02/12/2024,500,0,500 units - 2024/02/08,2024/02/12,2.85,1425.0,0.0,12,L,500,68,0,500,0,1000,0,140.0,0,0,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,CA760-00305-LC,DIO,3094777,4510104440,12/05/2022,12/18/2023,500,0,500 units - 2024/02/15,2024/02/15,1.1,550.0,0.0,12,L,500,68,500,0,0,1500,TW,180.0,2000,1500,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,CA760-00305-LC,DIO,3094777,4510104441,12/05/2022,03/04/2024,500,0,500 units - 2024/02/29,2024/03/04,1.1,550.0,0.0,12,L,500,68,500,0,0,1500,TW,180.0,2000,1500,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,CA760-00305-LC,DIO,3094777,4510104442,12/05/2022,05/20/2024,500,0,500 units - 2024/05/23,2024/05/23,1.1,550.0,0.0,12,L,500,68,500,0,0,1500,TW,180.0,2000,1500,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,CA760-00304-LC,DIO,8118874,4510104527,12/05/2022,07/01/2024,500,0,500 units - 2024/07/04,2024/07/04,2.85,1425.0,0.0,12,L,500,68,0,500,0,1000,0,140.0,0,0,0,0,0,0,0,0,EMech & PTE
